Full_En,Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,Country_Ukr,Coutry_En
Medvedev Oleg,Медведєв,Medvedev,Олег,Oleg,Євгенович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНВЕСТИЦІЙНИЙ КАПІТАЛ УКРАЇНА""",35649564,Україна,Ukraine
Medvedev Oleg,Медведєв,Medvedev,Олег,Oleg,Євгенович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛЮДВИНІВКА 31""",35706213,Україна,Ukraine
Medvedev Oleg,Медведєв,Medvedev,Олег,Oleg,Євгенович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМПАНІЯ З УПРАВЛІННЯ АКТИВАМИ ""СПІЛЬНА ІНВЕСТ""",38965647,Україна,Ukraine
Shepherds Andriy,Пастухов,Shepherds,Андрій,Andriy,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕМПОРІУМ""",35611043,Україна,Ukraine
Ovcharenko Gregory,Овчаренко,Ovcharenko,Григорій,Gregory,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМПАНІЯ З УПРАВЛІННЯ АКТИВАМИ-АДМІНІСТРАТОР ПЕНСІЙНИХ ФОНДІВ ""ТРОЙКА ДІАЛОГ УКРАЇНА""",35624670,Україна,Ukraine
Ovcharenko Gregory,Овчаренко,Ovcharenko,Григорій,Gregory,Олександрович,"НЕПІДПРИЄМНИЦЬКЕ ТОВАРИСТВО ""ВІДКРИТИЙ ПЕНСІЙНИЙ ФОНД ""ДИНАСТІЯ""",34167520,Україна,Ukraine
Ovcharenko Gregory,Овчаренко,Ovcharenko,Григорій,Gregory,Олександрович,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАКРИТИЙ НЕДИВЕРСИФІКОВАНИЙ ВЕНЧУРНИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД ""ВІДНОВЛЕННЯ""",41346031,Україна,Ukraine
Ovcharenko Gregory,Овчаренко,Ovcharenko,Григорій,Gregory,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МС СОЦІАЛЬНИЙ ПРОЕКТ""",37046517,Україна,Ukraine
Gubin Yuri,Губін,Gubin,Юрій,Yuri,Миколайович,GEORGIAN SALT HOUSE LTD,405182662,Грузія,Georgia
KATANOV Georgi,KATANOV,KATANOV,Georgi,Georgi,,SCM ADVISORS (UK) LIMITED,8275848,Велика Британія,United Kingdom
ARKHIPOV Ilya,ARKHIPOV,ARKHIPOV,Ilya,Ilya,,SCM ADVISORS (UK) LIMITED,8275848,Велика Британія,United Kingdom
Popov Oleg,Попов,Popov,Олег,Oleg,Миколайович,"АКЦІОНЕРНЕ ТОВАРИСТВО ""СИСТЕМ КЕПІТАЛ МЕНЕДЖМЕНТ""",31227326,Україна,Ukraine
Yatsenko Angela,Яценко,Yatsenko,Анжела,Angela,Валерiївна,"АКЦІОНЕРНЕ ТОВАРИСТВО ""СИСТЕМ КЕПІТАЛ МЕНЕДЖМЕНТ""",31227326,Україна,Ukraine
ΚΥΠΡΙΑΝΟΥ ΛΕΩΝΙΔΑΣ,ΚΥΠΡΙΑΝΟΥ,ΚΥΠΡΙΑΝΟΥ,ΛΕΩΝΙΔΑΣ,ΛΕΩΝΙΔΑΣ,,SCM HOLDINGS LIMITED,222759,Кіпр,Cyprus
ΠΕΤΡΙΔΗΣ ΠΕΤΡΟΣ,ΠΕΤΡΙΔΗΣ,ΠΕΤΡΙΔΗΣ,ΠΕΤΡΟΣ,ΠΕΤΡΟΣ,,SCM HOLDINGS LIMITED,222759,Кіпр,Cyprus
Bugaev Roman,Бугайов,Bugaev,Роман,Roman,Анатолійович,ТРК МЕДІА ХОЛДІНГ ЛІМІТЕД,,Кіпр,Cyprus
Bugaev Roman,Бугайов,Bugaev,Роман,Roman,Анатолійович,TRIORE LIMITED,155313,Кіпр,Cyprus
Bugaev Roman,Бугайов,Bugaev,Роман,Roman,Анатолійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СКМ ФІНАНС""",33340407,Україна,Ukraine
Bugaev Roman,Бугайов,Bugaev,Роман,Roman,Анатолійович,UMBH Ukrainian Machine Building Holding Limited,211666,Кіпр,Cyprus
Bugaev Roman,Бугайов,Bugaev,Роман,Roman,Анатолійович,SCM HOLDINGS LIMITED,222759,Кіпр,Cyprus
Bugaev Roman,Бугайов,Bugaev,Роман,Roman,Анатолійович,SCM FINANCIAL OVERSEAS LIMITED,ΗΕ189448,Кіпр,Cyprus
Bugaev Roman,Бугайов,Bugaev,Роман,Roman,Анатолійович,ХАРВІСТ ХОЛДИНГ ЛІМІТЕД,281502,Кіпр,Cyprus
Bugaev Roman,Бугайов,Bugaev,Роман,Roman,Анатолійович,ДЖI. ПI. ЕЛ. IНДЖЕН ПАУЕР ЛIМIТЕД,ΗΕ376223,Кіпр,Cyprus
Mezentsev Volodymyr,Мезенцев,Mezentsev,Володимир,Volodymyr,Анатолійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛЕМТРАНС""",30600592,Україна,Ukraine
Tatarets Peter,Татарець,Tatarets,Петро,Peter,Васильович,"Приватне акціонерне товариство ""Лізингова компанія ""Укртранслізинг""",30674235,Україна,Ukraine
Pogozhev Oleksandr,Погожев,Pogozhev,Олександр,Oleksandr,Володимирович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРІУПОЛЬСЬКИЙ МЕТАЛУРГІЙНИЙ КОМБІНАТ ІМЕНІ ІЛЛІЧА""",191129,Україна,Ukraine
Pogozhev Oleksandr,Погожев,Pogozhev,Олександр,Oleksandr,Володимирович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАПОРІЖКОКС""",191224,Україна,Ukraine
Dankova Julia,Данкова,Dankova,Юлiя,Julia,Сергiївна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАПОРІЖКОКС""",191224,Україна,Ukraine
Dankova Julia,Данкова,Dankova,Юлiя,Julia,Сергiївна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРІУПОЛЬСЬКИЙ МЕТАЛУРГІЙНИЙ КОМБІНАТ ІМЕНІ ІЛЛІЧА""",191129,Україна,Ukraine
Romanov Svitlana,Романова,Romanov,Світлана,Svitlana,Миколаївна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРІУПОЛЬСЬКИЙ МЕТАЛУРГІЙНИЙ КОМБІНАТ ІМЕНІ ІЛЛІЧА""",191129,Україна,Ukraine
Romanov Svitlana,Романова,Romanov,Світлана,Svitlana,Миколаївна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАПОРІЖКОКС""",191224,Україна,Ukraine
Grebeniuk Natalia,Гребенюк,Grebeniuk,Наталія,Natalia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НАФТОГАЗРОЗРОБКА""",39598105,Україна,Ukraine
Grebeniuk Natalia,Гребенюк,Grebeniuk,Наталія,Natalia,Олександрівна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""НАФТОГАЗВИДОБУВАННЯ""",32377038,Україна,Ukraine
Liashchenko Eugene,Лященко,Liashchenko,Євген,Eugene,Анатолійович,"Приватне акціонерне товариство ""СЬОГОДНІ МУЛЬТІМЕДІА""",24916531,Україна,Ukraine
Liashchenko Eugene,Лященко,Liashchenko,Євген,Eugene,Анатолійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДІА ГРУПА УКРАЇНА""",37226740,Україна,Ukraine
Kanishevsky Elena,Канішевська,Kanishevsky,Олена,Elena,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕ ПРО""",37499304,Україна,Ukraine
Turning Mykola,Токарський,Turning,Микола,Mykola,Миколайович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ГАЗЕТА ""ПРИАЗОВСЬКИЙ РОБОЧИЙ""",2472200,Україна,Ukraine
Paskhalov Egor,Пасхалов,Paskhalov,Єгор,Egor,Олександрович,"ТОВ ""Домікс""",35427353,Україна,Ukraine
Paskhalov Egor,Пасхалов,Paskhalov,Єгор,Egor,Олександрович,ТОВ “Дукат-інвест”,35428582,Україна,Ukraine
Ґerґ Christoph,Ґерґ,Ґerґ,Крістоф,Christoph,,GEOLOG Oil & Gas Trading GmbH,FN295877p,Австрія,Austria
Ґerґ Christoph,Ґерґ,Ґerґ,Крістоф,Christoph,,LPG TRADING GMBH,FN378003m,Австрія,Austria
Ґerґ Christoph,Ґерґ,Ґerґ,Крістоф,Christoph,,ASA Luftfahrt Formgestaltung GmbH,FN365781p,Австрія,Austria
Thorsten Pavlo,Торстен,Thorsten,Пауль,Pavlo,,GEOLOG Oil & Gas Trading GmbH,FN295877p,Австрія,Austria
Thorsten Pavlo,Торстен,Thorsten,Пауль,Pavlo,,"ТОВ ""ЗАВОД ""РАПІД""",35246744,Україна,Ukraine
Thorsten Pavlo,Торстен,Thorsten,Пауль,Pavlo,,"ТОВ ""ХЕНДЛІНГ ТЕХНІК""",37881577,Україна,Ukraine
Thorsten Pavlo,Торстен,Thorsten,Пауль,Pavlo,,"ТОВ ""АЛЬТЕП""",34954406,Україна,Ukraine
Thorsten Pavlo,Торстен,Thorsten,Пауль,Pavlo,,"ТОВ ""ХЕНДЛІНГ ТЕХНІК""",37881577,Україна,Ukraine
Kobzeva Yuliana,Кобзєва,Kobzeva,Юліана,Yuliana,Валеріївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АЛЬДЕЯ""",35480710,Україна,Ukraine
Basistaya Yulia,Басиста,Basistaya,Юлія,Yulia,Вячеславівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНТЕРН""",24738911,Україна,Ukraine
ΚΟΡΕΛΙΔΟΥ ΑΝΝΑ,ΚΟΡΕΛΙΔΟΥ,ΚΟΡΕΛΙΔΟΥ,ΑΝΝΑ,ΑΝΝΑ,,MASTINTO TRADING LTD,278138,Кіпр,Cyprus
Tarashchuk Oleg,Таращук,Tarashchuk,Олег,Oleg,Станіславович,ПУБЛIЧНЕ АКЦIОНЕРНЕ ТОВАРИСТВО «ДТЕК ЗАХІДЕНЕРГО»,23269555,Україна,Ukraine
Romanenko Andriy,Романенко,Romanenko,Андрiй,Andriy,Петрович,"Приватне акціонерне товариство ""СЬОГОДНІ МУЛЬТІМЕДІА""",24916531,Україна,Ukraine
Martynenko Igor,Мартиненко,Martynenko,Iгор,Igor,Миколайович,"Приватне акціонерне товариство ""СЬОГОДНІ МУЛЬТІМЕДІА""",24916531,Україна,Ukraine
Vykhodtsev Alla,Виходцева,Vykhodtsev,Алла,Alla,Анатолiївна,"Приватне акціонерне товариство ""СЬОГОДНІ МУЛЬТІМЕДІА""",24916531,Україна,Ukraine
Volovchuk Olga,Воловчук,Volovchuk,Ольга,Olga,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АГРОФІРМА ""ФРУТС ЕКО""",41042775,Україна,Ukraine
Volovchuk Olga,Воловчук,Volovchuk,Ольга,Olga,Вікторівна,"ПРИВАТНЕ ПІДПРИЄМСТВО ""ТОРГОВИЙ ДІМ ""УКРВЕТСТАНДАРТ""",37600819,Україна,Ukraine
Christofi Thekla,Christofi,Christofi,Thekla,Thekla,,GLOBAL STEEL INVESTMENTS LIMITED,5188128,Велика Британія,United Kingdom
Savva Frosoula,Savva,Savva,Frosoula,Frosoula,,GLOBAL STEEL INVESTMENTS LIMITED,5188128,Велика Британія,United Kingdom
Sarkisov Nelia,Саркісова,Sarkisov,Неля,Nelia,Анатолiївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОМПАНІЯ З УПРАВЛІННЯ АКТИВАМИ""ДЕЛЬТА""",22592656,Україна,Ukraine
Ryzhenkov Yuri,Риженков,Ryzhenkov,Юрій,Yuri,Олександрович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРІУПОЛЬСЬКИЙ МЕТАЛУРГІЙНИЙ КОМБІНАТ ІМЕНІ ІЛЛІЧА""",191129,Україна,Ukraine
Ryzhenkov Yuri,Риженков,Ryzhenkov,Юрій,Yuri,Олександрович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАПОРІЖКОКС""",191224,Україна,Ukraine
Ryzhenkov Yuri,Риженков,Ryzhenkov,Юрій,Yuri,Олександрович,ЛАСАРТІКО ХОЛДІНГЗ ЛІМІТЕД,273969,Кіпр,Cyprus
Ryzhenkov Yuri,Риженков,Ryzhenkov,Юрій,Yuri,Олександрович,BRANDFELD FINANCE LIMITED,,Кіпр,Cyprus
Naydych Serhiy,Найдич,Naydych,Сергій,Serhiy,Петрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АГРОФІРМА ""ФРУТС ЕКО""",41042775,Україна,Ukraine
ordinate Oleg,Ординат,ordinate,Олег,Oleg,Ярославович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АГРОФІРМА ""ФРУТС ЕКО""",41042775,Україна,Ukraine
Gerbel DANIEL,ГЕРБЕЛ,Gerbel,ДАНІЕЛЬ,DANIEL,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АГРОФІРМА ""ФРУТС ЕКО""",41042775,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""АЙВОВЕ""",37438110,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ГОРОБИНОВЕ""",37438084,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""П'ЯТНАДЦЯТЕ""",36685713,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ВІСІМНАДЦЯТЕ""",,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ДЕВ'ЯТНАДЦЯТЕ""",38898068,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ОДИНАДЦЯТЕ""",38434693,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ЧОТИРНАДЦЯТЕ""",38628814,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""МЕДОВЕ""",37467199,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ОЖИНОВЕ""",36951585,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ТРИНАДЦЯТЕ""",38628809,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ПЕРШЕ""",38126006,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ГРУШЕВЕ""",36685734,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ДЕСЯТЕ""",38174381,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ІМБІРНЕ""",36951559,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ДЕВ'ЯТЕ""",38174374,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ДРУГЕ""",38152832,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""СІМНАДЦЯТЕ""",38828121,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ШІСТНАДЦЯТЕ""",38828095,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ПШЕНИЧНЕ""",36245165,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ЧЕТВЕРТЕ""",38152853,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ТРЕТЄ""",38152848,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""РОМАШКОВЕ""",36942759,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ШИПШИНОВЕ""",36942764,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ДВАНАДЦЯТЕ""",38550261,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""СЬОМЕ""",38174369,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""КВІТКОВЕ""",35987715,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""МАЛИНОВЕ""",36951564,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ФРУКТОВЕ""",36942743,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""СУНИЧНЕ""",36951590,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ВИШНЕВЕ""",36646873,Україна,Ukraine
Kokh Olena,Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ШОСТЕ""",38152874,Україна,Ukraine
Chahyeyev Valery,Чахєєв,Chahyeyev,Валерій,Valery,Петрович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ОДЕСЬКИЙ НАФТОПЕРЕРОБНИЙ ЗАВОД""",152282,Україна,Ukraine
Radevich Vitali,Радевич,Radevich,Віталій,Vitali,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИСЛИВСЬКІ СТЕЖКИ""",31604378,Україна,Ukraine
Buzyak Oleg,Бузяк,Buzyak,Олег,Oleg,Анатолійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИСЛИВСЬКІ СТЕЖКИ""",31604378,Україна,Ukraine
Shevchenko Taras,Шевченко,Shevchenko,Тарас,Taras,Григорович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРІУПОЛЬСЬКИЙ МЕТАЛУРГІЙНИЙ КОМБІНАТ ІМЕНІ ІЛЛІЧА""",191129,Україна,Ukraine
Samoilova Julia,Самойлова,Samoilova,Юлiя,Julia,Валерiївна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРІУПОЛЬСЬКИЙ МЕТАЛУРГІЙНИЙ КОМБІНАТ ІМЕНІ ІЛЛІЧА""",191129,Україна,Ukraine
Shiyan Iryna,Шиян,Shiyan,Ірина,Iryna,Василівна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРІУПОЛЬСЬКИЙ МЕТАЛУРГІЙНИЙ КОМБІНАТ ІМЕНІ ІЛЛІЧА""",191129,Україна,Ukraine
Lytovka Vitali,Литовка,Lytovka,Віталій,Vitali,Анатолійович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАПОРІЖКОКС""",191224,Україна,Ukraine
Akulych Andriy,Акулич,Akulych,Андрій,Andriy,Миколайович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАПОРІЖКОКС""",191224,Україна,Ukraine
Dantz Larysa,Данцева,Dantz,Лариса,Larysa,Вiталiївна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАПОРІЖКОКС""",191224,Україна,Ukraine
Palkin Serhiy,Палкін,Palkin,Сергій,Serhiy,Анатолійович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ФУТБОЛЬНИЙ КЛУБ ""ШАХТАР"" (ДОНЕЦЬК)""",169816,Україна,Ukraine
Sosis Oleksandr,Сосіс,Sosis,Олександр,Oleksandr,Йосипович,"Приватне акціонерне товариство ""Українська акціонерна страхова компанія АСКА""",13490997,Україна,Ukraine
Babich Anna,Бабич,Babich,Анна,Anna,Валеріївна,"АДВОКАТСЬКЕ ОБ'ЄДНАННЯ ""ЮРИДИЧНА ФІРМА ""ЕКВО""",40832624,Україна,Ukraine
Tereshchenko Alla,Терещенко,Tereshchenko,Алла,Alla,Геннадiївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДІВАТА ГРУП""",36097419,Україна,Ukraine
Prokopenko Maksym ,Прокопенко,Prokopenko,Максим,Maksym ,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДІВАТА ГРУП""",36097419,Україна,Ukraine
Melnichenko Victoria,Мельниченко,Melnichenko,Вікторія,Victoria,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНДУСТРІАЛ-МІНЕРАЛ ГРУП""",36332870,Україна,Ukraine
Serhiyenko Inna,Сергієнко,Serhiyenko,Інна,Inna,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНДУСТРІАЛ-МІНЕРАЛ ГРУП""",36332870,Україна,Ukraine
