Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,date ,Country_Ukr,Coutry_En
Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""КВІТКОВЕ""",35987715,,Україна,Ukraine
Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""МАЛИНОВЕ""",36951564,,Україна,Ukraine
Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ФРУКТОВЕ""",36942743,,Україна,Ukraine
Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""СУНИЧНЕ""",36951590,,Україна,Ukraine
Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ВИШНЕВЕ""",36646873,,Україна,Ukraine
Кох,Kokh,Олена,Olena,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ШОСТЕ""",38152874,,Україна,Ukraine
Чахєєв,Chahyeyev,Валерій,Valery,Петрович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ОДЕСЬКИЙ НАФТОПЕРЕРОБНИЙ ЗАВОД""",152282,,Україна,Ukraine
Радевич,Radevich,Віталій,Vitali,Федорович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИСЛИВСЬКІ СТЕЖКИ""",31604378,,Україна,Ukraine
Бузяк,Buzyak,Олег,Oleg,Анатолійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИСЛИВСЬКІ СТЕЖКИ""",31604378,,Україна,Ukraine
Шевченко,Shevchenko,Тарас,Taras,Григорович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРІУПОЛЬСЬКИЙ МЕТАЛУРГІЙНИЙ КОМБІНАТ ІМЕНІ ІЛЛІЧА""",191129,,Україна,Ukraine
Самойлова,Samoilova,Юлiя,Julia,Валерiївна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРІУПОЛЬСЬКИЙ МЕТАЛУРГІЙНИЙ КОМБІНАТ ІМЕНІ ІЛЛІЧА""",191129,,Україна,Ukraine
Шиян,Shiyan,Ірина,Iryna,Василівна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРІУПОЛЬСЬКИЙ МЕТАЛУРГІЙНИЙ КОМБІНАТ ІМЕНІ ІЛЛІЧА""",191129,,Україна,Ukraine
Литовка,Lytovka,Віталій,Vitali,Анатолійович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАПОРІЖКОКС""",191224,,Україна,Ukraine
Акулич,Akulych,Андрій,Andriy,Миколайович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАПОРІЖКОКС""",191224,,Україна,Ukraine
Данцева,Dantz,Лариса,Larysa,Вiталiївна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАПОРІЖКОКС""",191224,,Україна,Ukraine
Палкін,Palkin,Сергій,Serhiy,Анатолійович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ФУТБОЛЬНИЙ КЛУБ ""ШАХТАР"" (ДОНЕЦЬК)""",169816,,Україна,Ukraine
Сосіс,Sosis,Олександр,Oleksandr,Йосипович,"Приватне акціонерне товариство ""Українська акціонерна страхова компанія АСКА""",13490997,,Україна,Ukraine
Сосіс,Sosis,Олександр,Oleksandr,Йосипович,"Приватне акціонерне товариство ""Українська акціонерна страхова компанія АСКА""",13490997,,Україна,Ukraine
Сосіс,Sosis,Олександр,Oleksandr,Йосипович,"Приватне акціонерне товариство ""Українська акціонерна страхова компанія АСКА""",13490997,,Україна,Ukraine
Сосіс,Sosis,Олександр,Oleksandr,Йосипович,"Приватне акціонерне товариство ""Українська акціонерна страхова компанія АСКА - Життя""",24309647,,Україна,Ukraine
Сосіс,Sosis,Олександр,Oleksandr,Йосипович,"Приватне акціонерне товариство ""Українська акціонерна страхова компанія АСКА - Життя""",24309647,,Україна,Ukraine
Бабич,Babich,Анна,Anna,Валеріївна,"АДВОКАТСЬКЕ ОБ'ЄДНАННЯ ""ЮРИДИЧНА ФІРМА ""ЕКВО""",40832624,2014-07-24,Україна,Ukraine
Терещенко,Tereshchenko,Алла,Alla,Геннадiївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДІВАТА ГРУП""",36097419,,Україна,Ukraine
Прокопенко,Prokopenko,Максим,Maksym ,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДІВАТА ГРУП""",36097419,,Україна,Ukraine
Мельниченко,Melnichenko,Вікторія,Victoria,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНДУСТРІАЛ-МІНЕРАЛ ГРУП""",36332870,,Україна,Ukraine
Мельниченко,Melnichenko,Вікторія,Victoria,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНДУСТРІАЛ-МІНЕРАЛ ГРУП""",36332870,,Україна,Ukraine
Сергієнко,Serhiyenko,Інна,Inna,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНДУСТРІАЛ-МІНЕРАЛ ГРУП""",36332870,,Україна,Ukraine
Курмаз,Kurmaz,Юрiй,Jury,Павлович,"Публічне акціонерне товариство ""Укртелеком""",21560766,,Україна,Ukraine
Калугіна,Kalugin,Тетяна,Tetyana,Іванівна,"Публічне акціонерне товариство ""Дружківський машинобудівний завод""",165669,,Україна,Ukraine
Дегтярьов,Degtyarev,Олексій,Oleksiy ,Пилипович,"Приватне акціонерне товариство ""ДТЕК ПЕМ-ЕНЕРГОВУГІЛЛЯ""",169845,,Україна,Ukraine
Подопригора,Podoprigora,Анатолій,Anatoly,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОМИСЛОВА КОМПАНІЯ ""ЗБАГАЧУВАЧ""",39784028,,Україна,Ukraine
Пилипенко,Pylypenko,Олександр,Oleksandr,Володимирович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПАЛИВНО-ЕНЕРГЕТИЧНА КОМПАНІЯ ""ГАЗ-ЕНЕРГО""",35420777,,Україна,Ukraine
Пилипенко,Pylypenko,Олександр,Oleksandr,Володимирович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПАЛИВНО-ЕНЕРГЕТИЧНА КОМПАНІЯ ""ГАЗ-ЕНЕРГО""",35420777,,Україна,Ukraine
Сац,Sats,Геннадій,Gennady,Олексійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПАЛИВНО-ЕНЕРГЕТИЧНА КОМПАНІЯ ""ГАЗ-ЕНЕРГО""",35420777,,Україна,Ukraine
Сац,Sats,Геннадій,Gennady,Олексійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПАЛИВНО-ЕНЕРГЕТИЧНА КОМПАНІЯ ""ГАЗ-ЕНЕРГО""",35420777,,Україна,Ukraine
Буличева,Bulycheva,Марина,Nataliya ,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРОНУС ЛТД""",,,Україна,Ukraine
Судак,Zander,Надія,Nadiya ,Григорівна,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДТЕК ДОБРОПІЛЬСЬКА ЦЗФ""",176472,,Україна,Ukraine
Зайцева,Zaitseva,Тетяна,Tetyana,Вікторівна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ХАРЦИЗЬКИЙ ТРУБНИЙ ЗАВОД""",191135,,Україна,Ukraine
Марков,Markov,Максим,Maksym ,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМПАНІЯ З УПРАВЛІННЯ АКТИВАМИ ""СВАРОГ ЕССЕТ МЕНЕДЖМЕНТ""",33499232,,Україна,Ukraine
Півоваров,Pivovarov,Леонід,Leonid,,ЕНЕРДЖІ СТАНДАРД ФАНД МЕНЕДЖМЕНТ ЛІМІТЕД,,,Кіпр,Cyprus
BARINOV,BARINOV,Oleksiyander,Oleksiyander,,VIDEO CONTENT LIBRARY LIMITED,NI622105,,Велика Британія,United Kingdom
Висоцький,Wysocki,Геннадій,Gennady,Геннадійович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ХАРКІВСЬКИЙ МАШИНОБУДІВНИЙ ЗАВОД ""СВІТЛО ШАХТАРЯ""",165712,,Україна,Ukraine
Висоцький,Wysocki,Геннадій,Gennady,Геннадійович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ХАРКІВСЬКИЙ МАШИНОБУДІВНИЙ ЗАВОД ""СВІТЛО ШАХТАРЯ""",165712,,Україна,Ukraine
Геза,Geza,Аліна,Alina,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЕРШИЙ РАДНИК""",33523815,,Україна,Ukraine
Геза,Geza,Аліна,Alina,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВУГЛЕХІМІЧНА ЛАБОРАТОРІЯ""",34604192,,Україна,Ukraine
Лозовий,Lozoviy,Вадим,Vadym ,Миколайович,UKRPOLBUD,5742058776,,Польща,Poland
Пархоменко,Parkhomenko,Дмитро,Dmytro,,INDUSTRY EAST EUROPE INVESTMENTS LTD.,4842985,,Велика Британія,United Kingdom
Логвинський,Lohvynskyy,Ігор,Igor,Володимирович,"Товариство з обмеженою відповідальністю ""Союзторгінвест""",37716312,2011-05-27,Україна,Ukraine
Швець,Shoemaker,Марія,Maria,Петрівна,"Адвокатське об’єднання ""Експертна рада МЮ України""",39397202,2014-09-18,Україна,Ukraine
Швець,Shoemaker,Марія,Maria,Петрівна,"Товариство з обмеженою відповідальністю ""Юридична компанія ""Золота середина""",35310856,2007-08-02,Україна,Ukraine
Швець,Shoemaker,Марія,Maria,Петрівна,"Товариство з обмеженою відповідальністю ""Адвокатська компанія ""Золота середина""",37884206,2011-10-11,Україна,Ukraine
Швець,Shoemaker,Марія,Maria,Петрівна,"Товариство з обмеженою відповідальністю ""Юридична компанія ""Анкіл""",39761278,2015-04-23,Україна,Ukraine
Ахметова,Akhmetov,Лiлiя,Liliya,Миколаївна,"АКЦІОНЕРНЕ ТОВАРИСТВО ""СИСТЕМ КЕПІТАЛ МЕНЕДЖМЕНТ""",31227326,,Україна,Ukraine
Ахметов,Akhmetov,Дамір,Damir,Рінатович,ДТЕК РЕНЬЮЕБЛЗ Б.В.,58729011,,Нідерланди,Netherlands
Ахметов,Akhmetov,Дамір,Damir,Рінатович,DTEK OIL&GAS B.V.,34284942,,Нідерланди,Netherlands
Ахметов,Akhmetov,Дамір,Damir,Рінатович,ДТЕК ЕНЕРДЖI Б.В.,34334895,,Нідерланди,Netherlands
Ахметов,Akhmetov,Дамір,Damir,Рінатович,SCM ADVISORS (UK) LIMITED,8275848,,Велика Британія,United Kingdom
Татькова,Tatkova,Олена,Elena,Вікторівна,Iberoglobal Investments 2000 SL,B93483592,,Іспанія,Spain
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 8""",41581750,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 1""",41581457,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 1""",41581457,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 9""",41582120,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 9""",41582120,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 8""",41581750,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 2""",41581331,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 2""",41581331,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 7""",41582251,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 5""",41581656,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 4""",41581530,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 5""",41581656,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 4""",41581530,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""Юнайтед Табако""",40930346,2016-11-01,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 3""",41581195,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 6""",41581986,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 6""",41581986,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 3""",41581195,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 10""",41582419,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 10""",41582419,2017-09-08,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""Енерджі Солар""",41437521,2017-07-05,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""Енерджі Солар""",41437521,2017-07-05,Україна,Ukraine
Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 7""",41582251,2017-09-08,Україна,Ukraine
Бойко,Boyko,Олена,Olena,Олексіївна,Alderton Business LLP​,OC376622,2012-07-04,Велика Британія,United Kingdom
Бойко,Boyko,Олена,Olena,Олексіївна,"Товариство з обмеженою відповідальністю ""Світ сталі""",35935913,2008-11-09,Україна,Ukraine
Бойко,Boyko,Олена,Olena,Олексіївна,"Товариство з обмеженою відповідальністю ""Світ сталі""",35935913,2008-11-09,Україна,Ukraine
Кіро,Kiro,Віталій,Vitali,Іванович,VK Tobacco FZE,,2017-10-24,ОАЕ,United Arab Emirates
Кіро,Kiro,Ольга,Olga,Юріївна,Alderton Business LLP​,OC376622,2012-07-04,Велика Британія,United Kingdom
Терещенко,Tereshchenko,Олександр,Oleksandr,Юрійович,Berly Trade Ltd,149553,2014-07-08,Сейшельські Острови,Seychelles
Борисенко,Borisenko,Денис,Denis,Валерійович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,Україна,Ukraine
Борисенко,Borisenko,Денис,Denis,Валерійович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,Україна,Ukraine
Гришин,Grishin,Ярослав,Jaroslav,Володимирович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,Україна,Ukraine
Чабанюк,Chabanyuk,Юрій,Yuri,Анатолійович,"Товариство з обмеженою відповідальністю ""СКІФ Україна""",21730228,1997-10-14,Україна,Ukraine
Чабанюк,Chabanyuk,Юрій,Yuri,Анатолійович,Berly Trade Ltd,149553,2014-07-08,Сейшельські Острови,Seychelles
Чабанюк,Chabanyuk,Юрій,Yuri,Анатолійович,Madison Motor Factors Ltd,8194717,2012-08-29,Велика Британія,United Kingdom
Майбоженко,Maybozhenko,Володимир,Volodymyr,Володимирович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,Україна,Ukraine
Рабан,Rabanne,Микита,Nikita,Тарасович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,Україна,Ukraine
Кравець,Tailor,Олександр,Alexander,Володимирович,"Товариство з обмеженою відповідальністю ""Енерджі трейд груп""",36716332,,Україна,Ukraine
Пожидаєв,Pozhidayev,Костянтин,Constantin,Едуардович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ НАУКОВО-ВИРОБНИЧЕ ПІДПРИЄМСТВО ""УКРАЇНСЬКІ АВІАЦІЙНІ СИСТЕМИ""",40358580,,Україна,Ukraine
Діденко,Didenko,Роман,Novel,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ НАУКОВО-ВИРОБНИЧЕ ПІДПРИЄМСТВО ""УКРАЇНСЬКІ АВІАЦІЙНІ СИСТЕМИ""",40358580,,Україна,Ukraine
Гройсман,Groisman,Юлія,Yulia,,Gvc Marketing (UK) Limited,4903940,2003-09-18,Велика Британія,United Kingdom
Гройсман,Groisman,Юлія,Yulia,,2100 Сonsultancy Ltd,10750123,2017-05-02,Велика Британія,United Kingdom
Гройсман,Groisman,Юлія,Yulia,,2100 Сonsultancy Ltd,10750123,2017-05-02,Велика Британія,United Kingdom
Носенко,Nosenko,Сергій,Serhiy,Михайлович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Колєсніков,Kolesnikov,Руслан,Ruslan,Сергійович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Бєдовой,Byedovoy,Костянтин,Constantin,Анатолійович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Бєдовой,Byedovoy,Костянтин,Constantin,Анатолійович,"Громадська організація ""Всеукраїнське об'єднання ""Громадянин""",39990611,2015-09-03,Україна,Ukraine
Голубова,Golubov,Оксана,Oksana,Михайлівна,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Лубківський,Lubkivsky,Маркіян,Markiyan,Романович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Мандзій,Mandzij,Петро,Peter,Васильович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Сидорук,Sidoruk,Анатолій,Anatoly,Володимирович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Слєпова,Slyepova,Любов,Love,Федорівна,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Стрепоченко,Strepochenko,Микола,Nikolai,Борисович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Друзенко,Druzenko,Геннадій,Gennady,Володимирович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Котляр,Kotlyar,Олег,Oleg,Вікторович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Шпак,Starling,Ірина,Iryna,Володимирівна,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,,Україна,Ukraine
Дементьєв,Dementiev,Володимир,Volodymyr,Ілліч,"Товариство з обмеженою відповідальністю ""Зелена діброва""",38487965,2012-11-12,Україна,Ukraine
Дементьєв,Dementiev,Володимир,Volodymyr,Ілліч,"Товариство з обмеженою відповідальністю ""Башта-2""",39092916,2014-02-12,Україна,Ukraine
Близнюк,Blyzniuk,Сергій,Serhiy ,Анатолійович,"Публічне акціонерне товариство ""Енергомашспецсталь""",210602,1995-11-20,Україна,Ukraine
Московський,Moskovskyi,Сергій,Serhiy ,Вікторович,FINEROAD BUSINESS LLP,OC360344,,Велика Британія,United Kingdom
Московський,Moskovskyi,Сергій,Serhiy ,Вікторович,"Публічне акціонерне товариство ""Енергомашспецсталь""",210602,1995-11-20,Україна,Ukraine
Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОМПАНІЯ ""МІЖНАРОДНІ ДІЛОВІ ПРОЕКТИ""",30004376,,Україна,Ukraine
Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЕОФОРС""",34715578,,Україна,Ukraine
Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СЕРВІС А""",32702111,,Україна,Ukraine
Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТИМТЕЛ""",38530198,,Україна,Ukraine
Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФЕНІКС""",30458440,,Україна,Ukraine
Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""БЕЮТАГА""",24227197,,Україна,Ukraine
Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРООРГАНІК-ДНІПРОПЕТРОВСЬК""",39961617,,Україна,Ukraine
Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""БЕЮТАГА""",24227197,,Україна,Ukraine
Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДНІПРОМОЛІНВЕСТ""",39804616,,Україна,Ukraine
Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ДНІПРОПЕТРОВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ВСЕУКРАЇНСЬКОГО ОБ'ЄДНАННЯ ""БАТЬКІВЩИНА""",25788756,,Україна,Ukraine
Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"УКРАЇНСЬКО-КІПРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ""ЕНЕРГОТРЕЙД""",23073384,,Україна,Ukraine
Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФЕНІКС""",30458440,,Україна,Ukraine
Чечьоткін,Chechotkin,Артур,Arthur,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРУЇЗ АТЛАНТІК""",31283159,,Україна,Ukraine
Чечьоткін,Chechotkin,Артур,Arthur,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРМАКС ЛТД""",37351805,,Україна,Ukraine
