,Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,date ,Country_Ukr,Coutry_En,count
2694,Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДНІПРОМОЛІНВЕСТ""",39804616,,Україна,Ukraine,
2695,Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ДНІПРОПЕТРОВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ВСЕУКРАЇНСЬКОГО ОБ'ЄДНАННЯ ""БАТЬКІВЩИНА""",25788756,,Україна,Ukraine,
2696,Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"УКРАЇНСЬКО-КІПРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ""ЕНЕРГОТРЕЙД""",23073384,,Україна,Ukraine,
2697,Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФЕНІКС""",30458440,,Україна,Ukraine,
2698,Чечьоткін,Chechotkin,Артур,Arthur,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРУЇЗ АТЛАНТІК""",31283159,,Україна,Ukraine,
2699,Чечьоткін,Chechotkin,Артур,Arthur,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРМАКС ЛТД""",37351805,,Україна,Ukraine,
2700,Вацлав,Vaclav,Франц,Franz,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРООРГАНІК-ДНІПРОПЕТРОВСЬК""",39961617,,Україна,Ukraine,
2701,Вацлав,Vaclav,Франц,Franz,,Britico Product s.r.o.,24216232,,Чехія,Czech Republic,22.0
2702,Вацлав,Vaclav,Франц,Franz,,MEDICAL INVESTED CAPITAL TRUE STANDING EUROPE LIMITED s.r.o.,3550877,,Чехія,Czech Republic,22.0
2703,Вацлав,Vaclav,Франц,Franz,,ЕРС ЕНЕРДЖ СРО,27932401,,Чехія,Czech Republic,22.0
2704,ГУЛІДІН,HULIDIN,ОЛЕКСІЙ,Oleksiy,МИКОЛАЙОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРАЗІЙСЬКИЙ ТОРГОВИЙ ДІМ""",35085800,,Україна,Ukraine,
2705,ГУЛІДІН,HULIDIN,ОЛЕКСІЙ,Oleksiy,МИКОЛАЙОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС ГРУПП""",35673398,,Україна,Ukraine,
2706,ГУЛІДІН,HULIDIN,ОЛЕКСІЙ,Oleksiy,МИКОЛАЙОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС - ТРИПІЛЛЯ""",35471439,,Україна,Ukraine,
2707,КАРАЙКО,KARAYKO,ОЛЕКСАНДР,Oleksandr,ІВАНОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС - ТРИПІЛЛЯ""",35471439,,Україна,Ukraine,
2708,КАРАЙКО,KARAYKO,ОЛЕКСАНДР,ALEXANDER,ІВАНОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС ГРУПП""",35673398,,Україна,Ukraine,
2709,Устименко,Ustymenko,Богдан,Bohdan,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС - ТРИПІЛЛЯ""",35471439,,Україна,Ukraine,
2710,Устименко,Ustymenko,Богдан,Bohdan,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС - ТРИПІЛЛЯ""",35471439,,Україна,Ukraine,
2711,Устименко,Ustymenko,Богдан,Bohdan,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС - ТРИПІЛЛЯ""",35471439,,Україна,Ukraine,
2712,Устименко,Ustymenko,Богдан,Bohdan,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС ГРУПП""",35673398,,Україна,Ukraine,
2713,Устименко,Ustymenko,Богдан,Bohdan,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС ГРУПП""",35673398,,Україна,Ukraine,
2714,Устименко,Ustymenko,Богдан,Bohdan,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС ГРУПП""",35673398,,Україна,Ukraine,
2715,УСТИМЕНКО,Ustymenko,МИКОЛА,Mykola,СТЕПАНОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС ГРУПП""",35673398,,Україна,Ukraine,
2716,УСТИМЕНКО,Ustymenko,МИКОЛА,Mykola,СТЕПАНОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДЕКС - ТРИПІЛЛЯ""",35471439,,Україна,Ukraine,
2717,Шрамко,Shramko,Олена,Olena,Юріївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЕОФОРС""",34715578,,Україна,Ukraine,
2718,ТИТАРЕНКО,Titarenko,ІГОР,IGOR,ЮРІЙОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРАЗІЙСЬКИЙ ТОРГОВИЙ ДІМ""",35085800,,Україна,Ukraine,
2719,Резворович,Rezvorovych,Кристина,Khrystyna,Русланівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СЕРВІС А""",32702111,,Україна,Ukraine,
2720,Гіоєва,Hioyeva,Алла,Alla,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРООРГАНІК-ДНІПРОПЕТРОВСЬК""",39961617,,Україна,Ukraine,
2721,Дюкінгхаус,Dyukinhhaus,Георг Герман,George Herman,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРООРГАНІК-ДНІПРОПЕТРОВСЬК""",39961617,,Україна,Ukraine,
2722,Куюмчян,Kuyumchyan,Мгер,Mher,Санасарович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРООРГАНІК-ДНІПРОПЕТРОВСЬК""",39961617,,Україна,Ukraine,
2723,Кобзар,Kobzar,Андрій,Andriy,Васильович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРООРГАНІК-ДНІПРОПЕТРОВСЬК""",39961617,,Україна,Ukraine,
2724,Павленко,Pavlenko,Андрій,Andriy,Йосипович,"ПРИВАТНЕ ПІДПРИЄМСТВО ""ТРІУМФ""",31517778,,Україна,Ukraine,
2725,Волгіна,Volgin,Ірина,Iryna,Олегівна,"ПРИВАТНЕ ПІДПРИЄМСТВО ""ТРІУМФ""",31517778,,Україна,Ukraine,
2726,Шарапов,Sharapov,Руслан,Ruslan,Юрійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОМПАНІЯ ""МІЖНАРОДНІ ДІЛОВІ ПРОЕКТИ""",30004376,,Україна,Ukraine,
2727,Шарапов,Sharapov,Руслан,Ruslan,Юрійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""УЛАН""",23359028,,Україна,Ukraine,
2728,Шарапов,Sharapov,Руслан,Ruslan,Юрійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""УЛАН""",23359028,,Україна,Ukraine,
2729,Палій,Firebug,Інна,Ina,Володимирівна,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТИЦИОННАЯ КОМПАНИЯ ""ТАВРИЯ-СЕВЕР""",7703430225,,Росія,Russia,63.0
2730,Палій,Firebug,Інна,Ina,Володимирівна,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАВРИЯ-ИНВЕСТ""",7703254185,,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine),52.0
2731,Чорний,Black,Віктор,Victor,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДЕТЕКТИВНА ОХОРОННА КОМПАНІЯ ""ШТОРМ""",39714982,2015-03-27,Україна,Ukraine,
2732,Чорний,Black,Віктор,Victor,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДЕТЕКТИВНА ОХОРОННА КОМПАНІЯ ""ШТОРМ""",39714982,2015-03-27,Україна,Ukraine,
2733,Захарчук,Zaharchuk,Олексій,Alex,Миколайович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""НАФТОГАЗВИДОБУВАННЯ""",32377038,2003-04-25,Україна,Ukraine,
2734,Селищев,Selishchev,Олександр,Alexander,Миколайович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""НАФТОГАЗВИДОБУВАННЯ""",32377038,2003-04-25,Україна,Ukraine,
2735,Schroder,Schroder,John,John,,United Coal Company LLC,S1506007,,США,USA,104.0
2736,Schroder,Schroder,John,John,,CARTER ROAG COAL COMPANY,3695574,,США,USA,104.0
2737,Gregory,Gregory,Paul,Paul,,CARTER ROAG COAL COMPANY,3695574,,США,USA,104.0
2738,Gregory,Gregory,Paul,Paul,,"Wellmore Coal Company, LLC",S0338014,,США,USA,104.0
2739,Gregory,Gregory,Paul,Paul,,THE BANNER COMPANY,2745081,,США,USA,104.0
2740,Gregory,Gregory,Paul,Paul,,Sapphire Coal Company,6266019,,США,USA,104.0
2741,Gregory,Gregory,Paul,Paul,,United Coal Company LLC,S1506007,,США,USA,104.0
2742,Gregory,Gregory,Paul,Paul,,PATRICK COAL CORPORATION,1013747,,США,USA,104.0
2743,Gregory,Gregory,Paul,Paul,,HOKIE MINING COMPANY,3575487,,США,USA,104.0
2744,Gregory,Gregory,Paul,Paul,,HILLTOP ENERGY CORPORATION,150886,,США,USA,104.0
2745,Gregory,Gregory,Paul,Paul,,Surface Minerals Company,3773249,,США,USA,104.0
2746,Gregory,Gregory,Paul,Paul,,The Black Diamond Company,780460,,США,USA,104.0
2747,Richardson,Richardson,JAMES P,JAMES P,,Surface Minerals Company,3773249,,США,USA,104.0
2748,Richardson,Richardson,JAMES P,JAMES P,,The Black Diamond Company,780460,,США,USA,104.0
2749,Richardson,Richardson,JAMES P,JAMES P,,HOKIE MINING COMPANY,3575487,,США,USA,104.0
2750,Richardson,Richardson,JAMES P,JAMES P,,Sapphire Coal Company,6266019,,США,USA,104.0
2751,Richardson,Richardson,JAMES P,JAMES P,,HILLTOP ENERGY CORPORATION,150886,,США,USA,104.0
2752,Richardson,Richardson,JAMES P,JAMES P,,THE BANNER COMPANY,2745081,,США,USA,104.0
2753,Richardson,Richardson,JAMES P,JAMES P,,PATRICK COAL CORPORATION,1013747,,США,USA,104.0
2754,Близнюк,Blyzniuk,Христина,Chrystyna,Орестівна,Бреники Фляшерай,HRB402589,,Німеччина,Germany,20.0
2755,Марченко,Marchenko,Олександр,Oleksandr,Степанович,MBF-GROUP s.r.o,46533354,,Словаччина,Slovakia,18.0
2756,Марченко,Marchenko,Олександр,Oleksandr,Степанович,MBF-GROUP s.r.o,46533354,,Словаччина,Slovakia,18.0
2757,Соколов,Sokolov,Михайло,Mykhailo,Володимирович,TRIDENT FOUNDATION,8938183,,Велика Британія,United Kingdom,140.0
2758,Соколов,Sokolov,Михайло,Mykhailo,Володимирович,AIR CYBER SERVICES,420884,,Польща,Poland,52.0
2759,Соколов,Sokolov,Михайло,Mykhailo,Володимирович,AIR CYBER SERVICES,420884,,Польща,Poland,52.0
2760,Соколов,Sokolov,Михайло,Mykhailo,Володимирович,TRIDENT FOUNDATION,8938183,,Велика Британія,United Kingdom,140.0
2761,Климко,Klimko,Ірина,Iryna,Григорівна,Мамарел сервісез лімітед,249654,,Кіпр,Cyprus,507.0
2762,Дорноступ,Dornostup,Антон,Anton,Сергійович,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ ПРОЕКТЫ""",9102196207,,Росія,Russia,63.0
2763,Дорноступ,Dornostup,Антон,Anton,Сергійович,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГЛАВНЕФТЕСЕРВИС""",9729003670,,Росія,Russia,63.0
2764,Дорноступ,Dornostup,Антон,Anton,Сергійович,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГЛАВНЕФТЕСЕРВИС""",9729003670,,Росія,Russia,63.0
2765,Дорноступ,Dornostup,Антон,Anton,Сергійович,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕЛИЙКОМИНВЕСТ""",7725408449,,Росія,Russia,63.0
2766,Дорноступ,Dornostup,Антон,Anton,Сергійович,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСНОР""",7725335920,,Росія,Russia,63.0
2767,Буга,Bug,Євген,Eugene,Анатолійович,WARGRAVE TRADING LLP,OC370544,,Велика Британія,United Kingdom,140.0
2768,Буга,Bug,Євген,Eugene,Анатолійович,Adelis Trade LLP,OC397864,,Велика Британія,United Kingdom,140.0
2769,Буга,Bug,Євген,Eugene,Анатолійович,"SIA ""Zodiak Plus""",40103766168,,Латвія,Latvia,18.0
2770,Буга,Bug,Євген,Eugene,Анатолійович,AltairTRADE OÜ,14144671,,Естонія,Estonia,18.0
2771,Співак,Singer,Володимир,Volodymyr,Миколайович,SARAFAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5252560882,2013-07-29,Польща,Poland,52.0
2772,Карпенко,Karpenko,Богдан,Bohdan,Валерійович,Baltspan,44103104224,,Латвія,Latvia,18.0
2773,Карпенко,Karpenko,Богдан,Bohdan,Валерійович,Skycap,40103950830,,Латвія,Latvia,18.0
2774,Карпенко,Karpenko,Богдан,Bohdan,Валерійович,Skycap,40103950830,,Латвія,Latvia,18.0
2775,Яїцьков,Yayitskov,Антон,Anton,Володимирович,"Товариство з обмеженою відповідальністю ""Терралінк""",36167339,,Україна,Ukraine,
2776,Яїцьков,Yayitskov,Антон,Anton,Володимирович,"Товариство з обмеженою відповідальністю ""Ексімпром""",32931654,2007-01-31,Україна,Ukraine,
2777,Яїцьков,Yayitskov,Антон,Anton,Володимирович,"Товариство з обмеженою відповідальністю ""Адволорем""",35484720,,Україна,Ukraine,
2778,Павицький,Pavytskyy,Максим,Maksym ,Володимирович,"Товариство з обмеженою відповідальністю ""Торгово-розважальний центр ""Набережний""",40768816,2016-08-23,Україна,Ukraine,
2779,Павицький,Pavytskyy,Максим,Maksym ,Володимирович,"Товариство з обмеженою відповідальністю ""Компанія Антей""",41845152,2018-01-02,Україна,Ukraine,
2780,Решетняк,Reshetnyak,Валентина,Valentine,Пилипівна,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2781,Шевченко,Shevchenko,Галина,Galina,Олегівна,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2782,Ткаченко,Tkachenko,Олександр,Oleksandr,Владиславович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2783,Ткаченко,Tkachenko,Олександр,Oleksandr,Владиславович,"ІНОЗЕМНЕ ПІДПРИЄМСТВО ""1+1 ПРОДАКШН""",23389360,,Україна,Ukraine,
2784,Ткаченко,Tkachenko,Олександр,Oleksandr,Владиславович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""СТУДІЯ 1+1""",23729809,1996-07-05,Україна,Ukraine,
2785,Ткаченко,Tkachenko,Олександр,Oleksandr,Владиславович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НОВА КІНОСТУДІЯ""",33216314,,Україна,Ukraine,
2786,Ткаченко,Tkachenko,Олександр,Oleksandr,Владиславович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФОНД РОЗВИТКУ КІНОМИСТЕЦТВА""",33085856,,Україна,Ukraine,
2787,Ткаченко,Tkachenko,Олександр,Oleksandr,Владиславович,Cinema Love Ltd,10237797,,Велика Британія,United Kingdom,140.0
2788,Ткаченко,Tkachenko,Олександр,Oleksandr,Владиславович,Cinema Love Ltd,10237797,,Велика Британія,United Kingdom,140.0
2789,Ткаченко,Tkachenko,Олександр,Oleksandr,Владиславович,Cinema Love Ltd,10237797,,Велика Британія,United Kingdom,140.0
2790,Федоренко,Fedorenko,Алла,Alla,Валеріївна,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2791,Рубан,Ruban,Ігор,Igor,Васильович,Skywalk Trading Ltd,6512599,2008-02-25,Велика Британія,United Kingdom,140.0
2792,Рубан,Ruban,Ігор,Igor,Васильович,Skywalk Holdings Ltd,6512728,2008-02-25,Велика Британія,United Kingdom,140.0
2793,Подгородецька,Podgorodetsky,Інна,Inna,Вадимівна,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2794,Прищепа,Graft,Ірина,Iryna,Петрівна,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2795,Швець,Shoemaker,Олександр,Oleksandr,Вікторович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2796,Залєсний,Zalyesnyy,Марек,Marek,Роберт,ReOleksiypres.pl sp.z o.o.,KRS0000357862,,Польща,Poland,52.0
2797,Крутій,abruptly,Олександр,Oleksandr,Васильович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2798,Мієнко,Miyenko,В'ячеслав,Vyacheslav,Костянтинович,"ІНОЗЕМНЕ ПІДПРИЄМСТВО ""1+1 ПРОДАКШН""",23389360,,Україна,Ukraine,
2799,Мієнко,Miyenko,В'ячеслав,Vyacheslav,Костянтинович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2800,Марцинюк,Martsynyuk,Євгеній,Eugene,Олександрович,Avrora Group Sp. z o.o.,654971,,Польща,Poland,52.0
2801,Марцинюк,Martsynyuk,Євгеній,Eugene,Олександрович,Avrora Group Sp. z o.o.,654971,,Польща,Poland,52.0
2802,Чайка,Gull,Ганна,Anna,Вікторівна,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2803,Петасюк,Petasyuk,Лариса,Larysa,Володимирівна,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2804,Савченко,Savchenko,Анна,Anna,Валеріївна,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2805,Ключник,Klyuchnik,Тетяна,Tetyana,Вікторівна,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2806,Єрофеєва,Yerofeyeva,Марина,Maryna,Панасівна,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2807,Кошель,Koshel,Роман,Roman,Станіславович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,Україна,Ukraine,
2808,Аудіцкас,Auditskas,Адомас,Adomas,Азуолас,Пактус,303113668,,Литва,Lithuania,7.0
2809,Аудіцкас,Auditskas,Адомас,Adomas,Азуолас,Пактус,303113668,,Литва,Lithuania,7.0
2810,Данилюк,Danyluk,Олександр,Oleksandr,Володимирович,Бленхейм технолоджіс ЛЛС,L18000017930,,США,USA,104.0
2811,Данилюк,Danyluk,Олександр,Oleksandr,Володимирович,Бленхейм технолоджіс ЛЛС,L18000017930,,США,USA,104.0
2812,Зеленський,Zelensky,Володимир,Volodymyr,Олександрович,Ельдоранте Лімітед,HE306943,,Кіпр,Cyprus,507.0
2813,Зеленський,Zelensky,Володимир,Volodymyr,Олександрович,"Signal Group Consulting, LLC",602684413,,США,USA,104.0
2814,Зеленський,Zelensky,Володимир,Volodymyr,Олександрович,Сан Томмасо С.Р.Л.,2439920352,,Італія,Italy,10.0
2815,Зеленський,Zelensky,Володимир,Volodymyr,Олександрович,Меджірітано Венчурес ЛТД,17089245,,Британські Віргінські острови,British Virgin Islands,174.0
2816,Зеленський,Zelensky,Володимир,Volodymyr,Олександрович,Вілхар Холдінгс Лімітед,HE233072,,Кіпр,Cyprus,507.0
2817,Зеленський,Zelensky,Володимир,Volodymyr,Олександрович,ГРІН ФЕМІЛІ ЛТД,,,Кіпр,Cyprus,507.0
2818,Зеленський,Zelensky,Володимир,Volodymyr,Олександрович,Фільм Херітейдж інк.,159643,,Беліз,Belize,22.0
2819,Зеленська,Zelenska,Олена,Olena,Володимирівна,Фільм Херітейдж інк.,159643,,Беліз,Belize,22.0
2820,Зеленська,Zelenska,Олена,Elena,Володимирівна,Сан Томмасо С.Р.Л.,2439920352,,Італія,Italy,10.0
2821,Зеленська,Zelenska,Олена,Elena,Володимирівна,Ельдоранте Лімітед,HE306943,,Кіпр,Cyprus,507.0
2822,Добровольська,Dobrovolska,Олена,Elena,Ростиславівна,Bogena Ltd,C48710,,Мальта,Malta,5.0
2823,Джон,John,Фостер,Foster,,Bradcrest Investments SA,,,Панама,Panama,29.0
2824,ДІЄГО ЯКІНТО,Diego YAKINTO,БАТІСТО  ВАЛЬДЕС,Batista Valdes,,BROOK BUSINESS LTD S.A.,155612878,,Панама,Panama,29.0
2825,Суродіна,Surodina,Світлана,Svitlana,Володимирівна,СКЕЙН ЛТД,6963635,,Велика Британія,United Kingdom,140.0
2826,Суродіна,Surodina,Світлана,Svitlana,Володимирівна,СКЕЙН ЛТД,6963635,,Велика Британія,United Kingdom,140.0
2827,Новак,Novice,Андрій,Andriy,Яремович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,Україна,Ukraine,
2828,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"OPTIMA FIXED INCOME, LLC",L09000002356,,США,USA,104.0
2829,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"WARREN STEEL HOLDINGS, LLC",,,США,USA,104.0
2830,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"SMARTDEALS CAPITAL, LLC",L17000018491,,США,USA,104.0
2831,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"УКРАЇНСЬКО-КІПРСЬКО-АМЕРИКАНСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТА ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ ""ОПТИМА-СЕРВІС-ЗВ'ЯЗОК""",21871182,,Україна,Ukraine,
2832,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"OPTIMA ACQUISITION I, LLC",4535237,,США,USA,104.0
2833,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"ТОВ ""РОКІТ-М""",43476164,,Україна,Ukraine,
2834,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,NIAGARA LASALLE CORPORATION,F12000000730,,США,USA,104.0
2835,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"FELMAN TRADING, INC.",,,США,USA,104.0
2836,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,Transenergy Usa LLC,32067652522,,США,USA,104.0
2837,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"FT EUROPE HOLDINGS, INC.",P18000064630,,США,USA,104.0
2838,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"CC METALS AND ALLOYS, LLC",,,США,USA,104.0
2839,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОТОН-21""",31672893,2001-09-17,Україна,Ukraine,
2840,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,SPECIALTY STEEL WORKS INCORPORATED,F12000002184,,США,USA,104.0
2841,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"OPTIMA INTERNATIONAL OF MIAMI, INC.",65-0658618,,США,USA,104.0
2842,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,GEORGIAN AMERICAN ALLOYS INC.,,,США,USA,104.0
2843,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"FELMAN PRODUCTION, LLC",,,США,USA,104.0
2844,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,Georgian Manganese LLC,230085797,,Грузія,Georgia,13.0
2845,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"ТОВ ""ТАРГЕТ-М""",43477833,,Україна,Ukraine,
2846,КОРФ,Corfu,МОРДЕХАЙ,Mordecai,ЮДА,"ТОВ ""ПЕТРОЛІУМ-ІНВЕСТ""",24443481,,Україна,Ukraine,
2847,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"ПАТ ""Укрнафта""",135390,,Україна,Ukraine,
2848,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,SPECIALTY STEEL WORKS INCORPORATED,F12000002184,,США,USA,104.0
2849,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,Georgian Manganese LLC,230085797,,Грузія,Georgia,13.0
2850,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"FELMAN PRODUCTION, LLC",,,США,USA,104.0
2851,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"EUROTIRE, INC.",3763447,,США,USA,104.0
2852,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"ТОВ ""ТАРГЕТ-М""",43477833,,Україна,Ukraine,
2853,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОТОН-21""",31672893,2001-09-17,Україна,Ukraine,
